ETF_Name,2차전지,2차전지(LFP/리튬인산철),2차전지(나트륨이온),2차전지(생산),2차전지(소재/부품),2차전지(장비),2차전지(전고체),3D 낸드(NAND),4대강 복원,CXL(컴퓨트익스프레스링크),IT 대표주,IT서비스,MLCC(적층세라믹콘덴서),PCB(FPCB 등),가구,가스유틸리티,가정용기기와용품,가정용품,갤럭시 부품주,건강관리기술,건강관리업체및서비스,건강관리장비와용품,건설,건축자재,건축제품,게임엔터테인먼트,광고,교육서비스,그래핀,기계,기타,기타금융,다각화된소비자서비스,다각화된통신서비스,담배,도로와철도운송,디스플레이장비및부품,디스플레이패널,레저용장비와제품,리비안(RIVIAN),리튬,마이코플라스마 폐렴,맥신(MXene),메르스 코로나 바이러스,무선충전기술,무선통신서비스,무역회사와판매업체,문구류,바이오인식(생체인식),반도체 재료/부품,반도체와반도체장비,방송과엔터테인먼트,백화점과일반상점,복합기업,복합유틸리티,부동산,비철금속,사무용전자제품,상업서비스와공급품,생명과학도구및서비스,생명보험,생물공학,석유와가스,"섬유,의류,신발,호화품",소프트웨어,손해보험,스마트카(SMART CAR),스마트폰,시멘트/레미콘,시스템반도체,식품,식품과기본식료품소매,아이폰,양방향미디어와서비스,에너지장비및서비스,온디바이스 AI,우주항공과국방,운송인프라,윤활유,은행,음료,인터넷과카탈로그소매,자동차,자동차 대표주,자동차부품,자율주행차,재난/안전(지진/화재 등),전기유틸리티,전기자전거,전기장비,전기제품,전기차,전문소매,전자장비와기기,전자제품,정유,제약,조선,종이와목재,증권,창업투자,철강,출판,카드,카메라모듈/부품,컴퓨터와주변기기,콜드체인(저온 유통),태풍 및 장마,통신,통신장비,판매업체,포장재,항공사,항공화물운송과물류,해운사,핸드셋,"호텔,레스토랑,레저",화장품,화학
RISE 200위클리커버드콜,0.06213592233009711,0.015648201027984022,0.01736150770988008,0.022615648201028,0.03849229011993149,0.0,0.02901199314677329,0.33009708737864096,0.0,0.3286122215876644,0.3487150199885782,0.006282124500285554,0.005139920045688182,0.005139920045688182,0.00022844089091947475,0.0010279840091376362,0.004226156482010282,0.0,0.23278126784694475,0.0,0.0,0.0005711022272986869,0.009251856082238727,0.0011422044545973738,0.0,0.011079383209594526,0.000913763563677899,0.0,0.0,0.03597944031981727,0.0,0.0,0.0,0.008338092518560828,0.008452312964020565,0.0,0.0,0.0020559680182752724,0.0,0.01085094231867505,0.03826384922901202,0.0,0.0003426613363792121,0.0006853226727584242,0.23700742432895505,0.008452312964020565,0.0017133066818960604,0.0,0.0,0.0029697315819531716,0.33123929183323836,0.003655054254711596,0.005139920045688181,0.03323814962878357,0.00022844089091947475,0.0,0.005711022272986869,0.0,0.001256424900057111,0.0,0.00822387207310109,0.0,0.017589948600799557,0.0035408338092518584,0.0,0.014505996573386646,0.01564820102798402,0.2392918332381498,0.00022844089091947475,0.33123929183323836,0.00868075385494004,0.0,0.35568246716162216,0.03403769274700174,0.003655054254711596,0.3337521416333526,0.03723586521987438,0.0,0.008452312964020565,0.08966304968589384,0.0007995431182181617,0.0,0.03894917190177045,0.05402627070245578,0.019417475728155355,0.4291262135922334,0.0,0.010965162764134787,0.008109651627641353,0.018161050828098244,0.019874357509994306,0.09914334665905203,0.0,0.006624785836664768,0.005825242718446606,0.008452312964020565,0.045231296402056004,0.040319817247287296,0.0,0.020902341519131937,0.0,0.017704169046259294,0.0,0.000913763563677899,0.006624785836664768,0.0,0.0,0.0003426613363792121,0.016790405482581393,0.0015990862364363234,0.0,0.0003426613363792121,0.007881210736721878,0.004454597372929758,0.006282124500285556,0.00011422044545973738,0.00217018846373501,0.01085094231867505,0.023300970873786422
UNICORN 포스트IPO액티브,0.07265794084303823,0.0,0.03339173451509842,0.0,0.07265794084303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09419767082345666,0.0,0.06956611357312172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14284241987014323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057198804493455636,0.04534679995877564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06987529630011337,0.0,0.0273111408842626,0.022467278161393385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916314541894259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069050809028135636,0.0069050809028135636,0.0,0.0,0.0,0.11316087807894466,0.03926620632793981,0.07647119447593527,0.0,0.03339173451509842,0.0,0.0,0.023910130887354424,0.07842935174688241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21426362980521488,0.01514995362259095
HANARO 반도체핵심공정주도주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21082764162314177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465247087183607,0.1959622338288469,0.858075532342306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3894134190437925,0.0,0.0,0.0,0.0,0.0,0.047308155885897936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14192446765769381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KoAct 배당성장액티브,0.009729051155978663,0.0,0.0,0.0,0.009729051155978663,0.0,0.0,0.015482791086933786,0.0,0.0,0.0,0.0,0.0,0.0106705722355895,0.02029500993827807,0.019039648498796954,0.035882414478501955,0.0,0.0,0.0,0.0,0.00732294173030652,0.019876556125117698,0.04613453290093108,0.0,0.033162464692959526,0.0,0.017993513965896022,0.0,0.04780834815357257,0.0,0.0,0.0,0.015064337273773412,0.0412177005962967,0.0,0.0,0.0,0.0,0.0,0.009729051155978663,0.0,0.02155037137775919,0.0,0.010147504969139035,0.0,0.0,0.0,0.0,0.0,0.06276807197405589,0.0,0.017784287059315836,0.018098127419186115,0.0,0.0,0.0,0.0,0.0,0.0,0.03682393555811279,0.0,0.014122816194162576,0.01998116957840779,0.0,0.07647243435505809,0.0,0.0106705722355895,0.0,0.0,0.009833664609268756,0.0,0.0,0.0,0.01736583324615546,0.0106705722355895,0.0,0.0,0.0,0.08787530076367825,0.0,0.0,0.05994350873522338,0.05994350873522338,0.03452243958573074,0.07500784600899679,0.0,0.011193639502039967,0.0,0.010147504969139035,0.0,0.08149388011298257,0.0,0.021131917564598816,0.0,0.0,0.0,0.01924887540537714,0.0,0.07929699759389061,0.0,0.04079924678313633,0.0,0.0,0.0,0.0,0.0,0.0,0.015064337273773412,0.0,0.0,0.0,0.0,0.010565958782299408,0.0,0.0,0.01767967360602574,0.007741395543466893,0.02280573281724031
HANARO K-뷰티,0.0,0.028246883795737837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058303176517893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097305991154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06021310816244471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014274225975070364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683956574185766,0.0
KoAct 테크핵심소재공급망액티브,0.5306776098488641,0.04894404964468022,0.07436693023721351,0.0,0.49444500050045054,0.0,0.08307476729056153,0.057251526373736386,0.0,0.0,0.0,0.0,0.008307476729056153,0.04003603242918628,0.0,0.0,0.0,0.0,0.02862576318686819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019817836052447208,0.0,0.0,0.05484936442798521,0.17255529976979286,0.0,0.0,0.0,0.011910719647682918,0.0,0.05484936442798521,0.0,0.02302071864678211,0.3670303272945653,0.2966670003002704,0.0,0.0,0.0,0.0,0.0,0.04574116705034532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671504353918527,0.0,0.0781703533179862,0.0,0.0,0.08137323591232112,0.0,0.0,0.011410269242318088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018816935241717552,0.12541287158442602,0.11049944950455412,0.0,0.01971774597137424,0.0,0.0,0.0,0.03353017715944351,0.0,0.0,0.0,0.06455810229206287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309278350515464,0.0,0.0,0.0,0.014312881593434097,0.0,0.0,0.27564808327494755
HANARO 주주가치성장코리아액티브,0.07703488372093023,0.0,0.0,0.0,0.07703488372093023,0.0,0.0,0.14919019933554814,0.0,0.14285714285714282,0.15323920265780727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.010589700996677739,0.015365448504983385,0.0,0.012977574750830561,0.0,0.0,0.0,0.03228820598006644,0.0,0.0,0.0,0.025332225913621255,0.0329111295681063,0.0,0.0,0.0,0.0,0.007578903654485048,0.07070182724252491,0.0,0.0,0.0,0.16632059800664448,0.01225083056478405,0.007578903654485048,0.0,0.0,0.007890365448504981,0.14285714285714282,0.008409468438538204,0.0,0.099875415282392,0.0,0.0,0.0,0.0,0.0,0.0,0.025020764119601326,0.0031146179401993347,0.04661544850498338,0.0,0.0,0.013704318936877074,0.014846345514950163,0.14285714285714282,0.0,0.14285714285714282,0.0,0.0,0.17649501661129563,0.0,0.0,0.14285714285714282,0.0,0.0,0.012977574750830561,0.1270764119601329,0.0,0.0,0.0613579734219269,0.07620431893687706,0.014846345514950163,0.2670265780730896,0.0,0.03706395348837208,0.0,0.035714285714285705,0.0,0.12873754152823916,0.0,0.0,0.010382059800664449,0.012977574750830561,0.008720930232558138,0.0273048172757475,0.0,0.04017857142857142,0.0,0.04889950166112956,0.0,0.007371262458471759,0.0,0.0,0.0,0.0,0.037583056478405305,0.0,0.0,0.0,0.0,0.020141196013289033,0.022009966777408633,0.0,0.0,0.0,0.05004152823920265
KIWOOM 의료AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026183788121990372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19693017656500805,0.008326645264847514,0.08025682182985555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641653290529696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518860353130018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL 금융지주플러스고배당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461307738452309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15386922615476906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAISHIN343 AI반도체&인프라액티브,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.35192442970555726,0.0,0.28137875590392925,0.28137875590392925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20058285599437242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20058285599437242,0.0,0.0,0.0,0.0,0.11385790372826851,0.59652296251633,0.0,0.0,0.037785147221384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020701437041503366,0.0,0.0,0.20058285599437242,0.0,0.3768465480856195,0.0,0.0,0.28137875590392925,0.033765450708471506,0.0,0.32318359963822724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28137875590392925,0.0,0.0,0.0,0.2777610290423073,0.0,0.026630489398050444,0.0,0.03346397347000302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KoAct AI인프라액티브,0.0806841046277666,0.0386317907444668,0.042052313883299795,0.042052313883299795,0.0386317907444668,0.0,0.042052313883299795,0.16388329979879274,0.0,0.09456740442655935,0.1374245472837022,0.058551307847082505,0.0,0.08259557344064385,0.0,0.0,0.0,0.0,0.018108651911468814,0.0,0.0,0.0,0.023943661971830982,0.0,0.0,0.0,0.0,0.0,0.0,0.043158953722334005,0.0,0.0,0.0,0.0,0.0,0.0,0.018108651911468814,0.0,0.0,0.042052313883299795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05402414486921529,0.31569416498993963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033199195171026157,0.0,0.0,0.07122736418511066,0.0,0.15342052313883298,0.0,0.0,0.13108651911468813,0.1044265593561368,0.049195171026156934,0.13501006036217303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175050301810865,0.0,0.0,0.042052313883299795,0.22877263581488935,0.0806841046277666,0.10090543259557343,0.0,0.040845070422535205,0.0,0.0,0.0,0.03329979879275654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX AI전력핵심설비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017788944723618094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12522613065326635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017788944723618094,0.0,0.0,0.982211055276382,0.0,0.18281407035175884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNK 온디바이스AI,0.0,0.0,0.0,0.0,0.0,0.0,0.052397329556949215,0.4578191381751973,0.0,0.4818935868905523,0.4293951041877403,0.0,0.052397329556949215,0.1525389439611572,0.0,0.0,0.0,0.0,0.2736192595589723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2563220716164273,0.0,0.0,0.0,0.0,0.0314586283633421,0.8123609144244386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510014161440421,0.2928383572729112,0.0,0.6074246409063322,0.0,0.0,0.5168925753590937,0.0,0.0,0.7647177827230426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453166093465507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18763908557556142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749747117135344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIWOOM K-2차전지북미공급망,0.626126126126126,0.1906906906906907,0.38368368368368366,0.27187187187187184,0.35055055055055057,0.0037037037037037034,0.27557557557557555,0.003303303303303303,0.0,0.0,0.16526526526526525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26456456456456456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08858858858858858,0.4608608608608608,0.0,0.0,0.0,0.08038038038038037,0.0,0.0,0.0,0.0,0.003303303303303303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08488488488488488,0.0,0.0,0.0,0.0,0.2231231231231231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014114114114114113,0.024424424424424423,0.08038038038038037,0.0,0.0,0.08488488488488488,0.0,0.36526526526526526,0.5168168168168168,0.0,0.0,0.08038038038038037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26536536536536537
KIWOOM K-반도체북미공급망,0.10918962396943492,0.0,0.0,0.0,0.04031771566458877,0.06887190830484614,0.0,0.37603056505127685,0.0,0.27025940076412625,0.24049869294188614,0.06595616328172127,0.0,0.008445606273878943,0.0,0.0,0.0,0.0,0.008445606273878943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06887190830484614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031771566458877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31299014679268045,0.8070581138145988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268650713854816,0.0,0.0,0.24049869294188614,0.0,0.0,0.4340438367182786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27800120651518195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017796098934244917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350492660365974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031771566458877
PLUS 고배당주위클리커버드콜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024018568977697042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03633060853769301,0.0,0.0,0.04056917953375719,0.0,0.0,0.0,0.029871833686547583,0.029770915329498437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023211222121303863,0.0,0.0,0.07023917650620648,0.03209203754162882,0.0,0.0,0.0,0.0,0.0,0.0,0.030780098899989904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035220506610152386,0.0,0.0,0.1053587647593097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035220506610152386,0.2897366030881018,0.0,0.0,0.10626702997275204,0.10626702997275204,0.023211222121303863,0.18185487940256334,0.0,0.0,0.0,0.0,0.0,0.12947825209405592,0.0,0.0,0.0,0.035220506610152386,0.0,0.0,0.0,0.08789988898980723,0.0,0.019073569482288825,0.0,0.03955999596326572,0.0,0.0,0.0,0.0,0.10011101019275406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL K방산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270254050810162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960792158431687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054210842168435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21024204840968194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01770354070814163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLUS 200TR,0.06149678972712674,0.015951043338683774,0.017656500802568205,0.022772873194221492,0.037720706260032065,0.0,0.029193418940609926,0.3331661316211875,0.0,0.3318619582664524,0.3520264847512035,0.006320224719101119,0.005317014446227925,0.005317014446227925,0.00030096308186195803,0.0010032102728731935,0.004313804173354732,0.0,0.23485152487961458,0.0,0.0,0.0005016051364365967,0.009028892455858742,0.0012038523274478321,0.0,0.01083467094703049,0.0010032102728731935,0.0,0.0,0.035513643659711054,0.0,0.0,0.0,0.008326645264847506,0.008527287319422145,0.0,0.0,0.002106741573033706,0.0,0.01063402889245585,0.03842295345104331,0.0,0.00040128410914927736,0.0007022471910112355,0.2388643659711073,0.008527287319422145,0.0016051364365971094,0.0,0.0,0.0032102728731942197,0.3343699839486354,0.0037118780096308157,0.005116372391653286,0.03330658105939003,0.00010032102728731934,0.0,0.005317014446227925,0.0,0.0012038523274478321,0.0,0.008226324237560185,0.0,0.017857142857142842,0.0034109149277688575,0.0,0.014245585874799349,0.015449438202247178,0.2411717495987157,0.00020064205457463868,0.3343699839486354,0.00922953451043338,0.0,0.35874799357945386,0.03400882825040125,0.0037118780096308157,0.3371789727126803,0.03762038523274476,0.0,0.008426966292134824,0.08918539325842688,0.0007022471910112355,0.0,0.038723916532905266,0.05357142857142853,0.019161316211878,0.4321829855537717,0.0,0.010734349919743171,0.008025682182985548,0.01825842696629212,0.020264847512038508,0.09831460674157294,0.0,0.006821829855537716,0.005818619582664521,0.008426966292134824,0.04373996789727123,0.039927768860353104,0.0,0.020967094703049746,0.0,0.018057784911717483,0.0,0.000902889245585874,0.006821829855537716,0.0,0.0,0.00040128410914927736,0.01685393258426965,0.0016051364365971094,0.0,0.00040128410914927736,0.007825040128410909,0.004414125200642051,0.0062199036918138,0.00010032102728731934,0.0022070626003210256,0.011035313001605129,0.02237158908507221
파워 K-주주가치액티브,0.017660044150110375,0.0,0.0,0.0,0.017660044150110375,0.0,0.0,0.023780854906682723,0.0,0.023780854906682723,0.023780854906682723,0.0,0.0,0.0,0.0,0.012241621513144693,0.014750150511739916,0.0,0.05709412000802729,0.0,0.0,0.0,0.0026088701585390327,0.0,0.0,0.01434878587196468,0.0,0.0,0.0,0.021171984748143687,0.0,0.0,0.0,0.017860726469997996,0.01856311458960466,0.01856311458960466,0.0,0.0,0.0,0.011639574553481838,0.017660044150110375,0.0,0.0,0.0,0.02779450130443508,0.014348785871964682,0.011639574553481838,0.0,0.03331326510134457,0.0,0.023780854906682723,0.0,0.01525185631145896,0.05498695564920731,0.0,0.0,0.0,0.0,0.01244230383303231,0.0,0.016455950230784666,0.0,0.06070640176600441,0.0639173188842063,0.0,0.02879791290387317,0.031808147702187435,0.038229981938591215,0.0,0.023780854906682723,0.031005418422636967,0.0,0.023780854906682723,0.0,0.0,0.023780854906682723,0.0,0.0,0.014148103552077062,0.1738912301826209,0.0,0.0,0.04374874573550071,0.056692755368252065,0.06461970700381296,0.15853903271121814,0.0,0.0,0.0,0.004013646397752358,0.0,0.0805739514348786,0.0,0.0,0.0,0.014148103552077062,0.012743327312863737,0.0,0.0,0.08207906883403572,0.0,0.03532008830022075,0.0,0.013144691952638973,0.01886413806943608,0.0,0.0,0.0,0.032209512341962676,0.0,0.0,0.0,0.0,0.01525185631145896,0.0,0.03331326510134457,0.01916516154926751,0.02207505518763797,0.027192454344772226
HK 200,0.061958626312035005,0.015795373484153663,0.017425863650259846,0.022623051054723307,0.03831651890349533,0.0,0.029043106083766413,0.3329257107918066,0.0,0.3316009375318453,0.3514725364312644,0.0062162437582798285,0.0052990930398451,0.0052990930398451,0.0003057169061449096,0.0010190563538163655,0.004280036686028734,0.0,0.2345867726485273,0.0,0.0,0.0005095281769081827,0.008967695913584017,0.0012228676245796385,0.0,0.01090390298583511,0.0009171507184347287,0.0,0.0,0.03546316111280951,0.0,0.0,0.0,0.00825435646591256,0.008458167736675832,0.0,0.0,0.002038112707632731,0.0,0.0105981860796902,0.03862223580964025,0.0,0.00040762254152654616,0.0007133394476714558,0.23866299806379274,0.008356262101294197,0.0016304901661061846,0.0,0.0,0.0032609803322123697,0.3340466727810046,0.003770508509120552,0.0052990930398451,0.03332314276979516,0.00020381127076327308,0.0,0.00560480994599001,0.0,0.0012228676245796383,0.0,0.008152450830530922,0.0,0.01783348619178639,0.0033628859675940053,0.0,0.014266788953429116,0.015387750942627117,0.24080301640680712,0.00020381127076327308,0.3340466727810046,0.009579129725873835,0.0,0.35830021400183415,0.0340364822174666,0.003668602873738916,0.33690003057169043,0.037908896361968786,0.0,0.008458167736675834,0.08845409151126053,0.0007133394476714558,0.0,0.038724141445021884,0.05350045857535917,0.01915825945174767,0.4316722714766124,0.0,0.010700091715071837,0.00794863955976765,0.018546825639457847,0.019973504534800762,0.09793131560175268,0.0,0.006827677570569649,0.005808621216753282,0.008458167736675834,0.04392132884948533,0.039743197798838246,0.0,0.020992560888617128,0.0,0.018037297462549666,0.0,0.0009171507184347287,0.006827677570569649,0.0,0.0,0.00040762254152654616,0.016610618567206758,0.0016304901661061846,0.0,0.00040762254152654616,0.0077448282890043765,0.004483847956792008,0.006114338122898193,0.00020381127076327308,0.002241923978396004,0.01090390298583511,0.022928767960868218
